U926S_XRFePAME_Site,U926S_XRFePAME_Hole,U926S_XRFePAME_Core,U926S_XRFePAME_Type,U926S_XRFePAME_Section,U926S_XRFePAME_Interval,U926S_XRFePAME_CSF,U926S_XRFePAME_CCSF,U926S_XRFePAME_FeArea,U926S_XRFePAME_AgeW17
U926,C,10,H,6,48,93.98,102.74,20147,3.28704
U926,C,10,H,6,50,94,102.76,16712,3.28807
U926,C,10,H,6,52,94.02,102.78,19137,3.28911
U926,C,10,H,6,54,94.04,102.8,18097,3.29014
U926,C,10,H,6,57,94.07,102.83,22106,3.2917
U926,C,10,H,6,58,94.08,102.84,23271,3.29221
U926,C,10,H,6,60,94.1,102.86,25426,3.29325
U926,C,10,H,6,61,94.11,102.87,25484,3.29377
U926,C,10,H,6,65,94.15,102.91,25026,3.29584
U926,C,10,H,6,66,94.16,102.92,25232,3.29636
U926,C,10,H,6,68,94.18,102.94,23260,3.29739
U926,C,10,H,6,70,94.2,102.96,23439,3.29843
U926,C,10,H,6,74,94.24,103,22143,3.3005
U926,C,10,H,6,75,94.25,103.01,23086,3.30102
U926,C,10,H,6,77,94.27,103.03,21658,3.30205
U926,C,10,H,6,80,94.3,103.06,20130,3.30361
U926,C,10,H,6,83,94.33,103.09,16764,3.30516
U926,C,10,H,6,84,94.34,103.1,16699,3.30568
U926,C,10,H,6,86,94.36,103.12,15972,3.30671
U926,C,10,H,6,87,94.37,103.13,16110,3.30723
U926,A,11,H,2,50,91.5,103.14,14859,3.30775
U926,A,11,H,2,52,91.52,103.16,14231,3.30879
U926,A,11,H,2,54,91.54,103.18,15357,3.30982
U926,A,11,H,2,56,91.56,103.2,20121,3.31086
U926,A,11,H,2,65,91.65,103.29,21361,3.31533
U926,A,11,H,2,66,91.66,103.3,21322,3.31567
U926,A,11,H,2,68,91.68,103.32,19157,3.31633
U926,A,11,H,2,69,91.69,103.33,18014,3.31667
U926,A,11,H,2,72,91.72,103.36,17458,3.31767
U926,A,11,H,2,74,91.74,103.38,16104,3.31833
U926,A,11,H,2,76,91.76,103.4,16720,3.319
U926,A,11,H,2,78,91.78,103.42,16913,3.31967
U926,A,11,H,2,80,91.8,103.44,16154,3.32033
U926,A,11,H,2,81,91.81,103.45,15984,3.32067
U926,A,11,H,2,84,91.84,103.48,14498,3.32167
U926,A,11,H,2,86,91.86,103.5,13676,3.32233
U926,A,11,H,2,88,91.88,103.52,12519,3.323
U926,A,11,H,2,89,91.89,103.53,10998,3.32333
U926,A,11,H,2,92,91.92,103.56,9364,3.32433
U926,A,11,H,2,94,91.94,103.58,9725,3.325
U926,A,11,H,2,95,91.95,103.59,9744,3.3254
U926,A,11,H,2,98,91.98,103.62,10926,3.3266
U926,A,11,H,2,99,91.99,103.63,11188,3.327
U926,A,11,H,2,102,92.02,103.66,10163,3.3282
U926,A,11,H,2,103,92.03,103.67,12160,3.3286
U926,A,11,H,2,106,92.06,103.7,11867,3.3298
U926,A,11,H,2,108,92.08,103.72,13969,3.3306
U926,A,11,H,2,109,92.09,103.73,14688,3.331
U926,A,11,H,2,112,92.12,103.76,15334,3.3322
U926,A,11,H,2,114,92.14,103.78,19057,3.333
U926,A,11,H,2,116,92.16,103.8,16633,3.3338
U926,A,11,H,2,117,92.17,103.81,16513,3.3342
U926,A,11,H,2,120,92.2,103.84,19646,3.3354
U926,A,11,H,2,122,92.22,103.86,18136,3.3362
U926,A,11,H,2,124,92.24,103.88,18385,3.337
U926,A,11,H,2,125,92.25,103.89,18035,3.33732
U926,A,11,H,2,128,92.28,103.92,18054,3.33827
U926,A,11,H,2,130,92.3,103.94,18307,3.3389
U926,A,11,H,2,132,92.32,103.96,17042,3.33953
U926,A,11,H,2,134,92.34,103.98,16436,3.34017
U926,A,11,H,2,136,92.36,104,16071,3.3408
U926,A,11,H,2,138,92.38,104.02,15724,3.34143
U926,A,11,H,2,140,92.4,104.04,15549,3.34207
U926,A,11,H,2,142,92.42,104.06,14478,3.3427
U926,A,11,H,2,144,92.44,104.08,14393,3.34333
U926,A,11,H,2,146,92.46,104.1,13517,3.34397
U926,A,11,H,2,148,92.48,104.12,12722,3.3446
U926,A,11,H,3,3,92.53,104.17,12605,3.34618
U926,A,11,H,3,4,92.54,104.18,13578,3.3465
U926,A,11,H,3,6,92.56,104.2,11395,3.34713
U926,A,11,H,3,8,92.58,104.22,11325,3.34777
U926,A,11,H,3,11,92.61,104.25,13511,3.34872
U926,A,11,H,3,12,92.62,104.26,13715,3.34903
U926,A,11,H,3,14,92.64,104.28,13928,3.34967
U926,A,11,H,3,17,92.67,104.31,14626,3.35062
U926,A,11,H,3,18,92.68,104.32,15002,3.35093
U926,A,11,H,3,20,92.7,104.34,16832,3.35157
U926,A,11,H,3,22,92.72,104.36,16915,3.3522
U926,A,11,H,3,24,92.74,104.38,18086,3.35283
U926,A,11,H,3,27,92.77,104.41,18861,3.35378
U926,A,11,H,3,28,92.78,104.42,20057,3.3541
U926,A,11,H,3,30,92.8,104.44,21123,3.35473
U926,A,11,H,3,33,92.83,104.47,21462,3.35568
U926,A,11,H,3,34,92.84,104.48,24708,3.356
U926,A,11,H,3,36,92.86,104.5,23378,3.35677
U926,A,11,H,3,38,92.88,104.52,22230,3.35754
U926,A,11,H,3,40,92.9,104.54,20364,3.35831
U926,A,11,H,3,43,92.93,104.57,18282,3.35947
U926,A,11,H,3,44,92.94,104.58,18728,3.35986
U926,A,11,H,3,46,92.96,104.6,19396,3.36063
U926,A,11,H,3,47,92.97,104.61,18197,3.36101
U926,A,11,H,3,50,93,104.64,17718,3.36217
U926,A,11,H,3,51,93.01,104.65,18755,3.36256
U926,A,11,H,3,54,93.04,104.68,17396,3.36371
U926,A,11,H,3,56,93.06,104.7,16961,3.36449
U926,A,11,H,3,60,93.1,104.74,14691,3.36603
U926,A,11,H,3,63,93.13,104.77,14476,3.36719
U926,A,11,H,3,64,93.14,104.78,15729,3.36757
U926,A,11,H,3,67,93.17,104.81,13285,3.36873
U926,A,11,H,3,68,93.18,104.82,14275,3.36911
U926,A,11,H,3,71,93.21,104.85,14202,3.37027
U926,A,11,H,3,73,93.23,104.87,14131,3.37104
U926,A,11,H,3,74,93.24,104.88,14162,3.37143
U926,A,11,H,3,76,93.26,104.9,15077,3.3722
U926,A,11,H,3,78,93.28,104.92,16591,3.37297
U926,A,11,H,3,80,93.3,104.94,17892,3.37374
U926,A,11,H,3,82,93.32,104.96,16616,3.37451
U926,A,11,H,3,84,93.34,104.98,16361,3.37529
U926,A,11,H,3,87,93.37,105.01,18076,3.37644
U926,A,11,H,3,88,93.38,105.02,18240,3.37683
U926,A,11,H,3,91,93.41,105.05,17508,3.37799
U926,A,11,H,3,92,93.42,105.06,17880,3.37837
U926,A,11,H,3,94,93.44,105.08,18939,3.37914
U926,A,11,H,3,95,93.45,105.09,18663,3.37953
U926,A,11,H,3,98,93.48,105.12,19132,3.38069
U926,A,11,H,3,100,93.5,105.14,18822,3.38146
U926,A,11,H,3,102,93.52,105.16,18912,3.38223
U926,A,11,H,3,104,93.54,105.18,19592,3.383
U926,A,11,H,3,105,93.55,105.19,19230,3.38343
U926,A,11,H,3,108,93.58,105.22,19442,3.38473
U926,A,11,H,3,110,93.6,105.24,20513,3.3856
U926,A,11,H,3,113,93.63,105.27,20406,3.3869
U926,A,11,H,3,114,93.64,105.28,20136,3.38733
U926,A,11,H,3,118,93.68,105.32,18921,3.38907
U926,A,11,H,3,120,93.7,105.34,19898,3.38993
U926,A,11,H,3,122,93.72,105.36,18779,3.3908
U926,A,11,H,3,124,93.74,105.38,17050,3.39167
U926,A,11,H,3,125,93.75,105.39,16972,3.3921
U926,A,11,H,3,128,93.78,105.42,14111,3.3934
U926,A,11,H,3,131,93.81,105.45,11684,3.3947
U926,A,11,H,3,132,93.82,105.46,11292,3.39513
U926,A,11,H,3,133,93.83,105.47,10683,3.39557
U926,A,11,H,3,136,93.86,105.5,11480,3.39687
U926,A,11,H,3,138,93.88,105.52,12154,3.39773
U926,A,11,H,3,140,93.9,105.54,13157,3.3986
U926,A,11,H,3,143,93.93,105.57,13257,3.3999
U926,A,11,H,3,144,93.94,105.58,12791,3.40033
U926,A,11,H,3,146,93.96,105.6,16572,3.4012
U926,A,11,H,3,148,93.98,105.62,15614,3.40207
U926,A,11,H,4,3,94.03,105.67,17530,3.40423
U926,A,11,H,4,4,94.04,105.68,17813,3.40467
U926,A,11,H,4,6,94.06,105.7,17003,3.40553
U926,A,11,H,4,8,94.08,105.72,18748,3.4064
U926,A,11,H,4,10,94.1,105.74,20369,3.40727
U926,A,11,H,4,12,94.12,105.76,21038,3.40813
U926,A,11,H,4,14,94.14,105.78,19149,3.409
U926,A,11,H,4,15,94.15,105.79,20283,3.4095
U926,A,11,H,4,18,94.18,105.82,19427,3.411
U926,A,11,H,4,20,94.2,105.84,16219,3.412
U926,A,11,H,4,21,94.21,105.85,14554,3.4125
U926,A,11,H,4,24,94.24,105.88,13124,3.414
U926,A,11,H,4,26,94.26,105.9,11887,3.415
U926,A,11,H,4,28,94.28,105.92,11403,3.416
U926,A,11,H,4,30,94.3,105.94,10998,3.417
U926,A,11,H,4,32,94.32,105.96,10807,3.418
U926,A,11,H,4,35,94.35,105.99,11085,3.41933
U926,A,11,H,4,36,94.36,106,11136,3.41967
U926,A,11,H,4,38,94.38,106.02,12552,3.42033
U926,A,11,H,4,39,94.39,106.03,11598,3.42067
U926,A,11,H,4,42,94.42,106.06,14223,3.42167
U926,A,11,H,4,44,94.44,106.08,14403,3.42233
U926,A,11,H,4,45,94.45,106.09,17055,3.42267
U926,A,11,H,4,48,94.48,106.12,18092,3.42367
U926,A,11,H,4,50,94.5,106.14,21913,3.42433
U926,A,11,H,4,52,94.52,106.16,19271,3.425
U926,A,11,H,4,54,94.54,106.18,24620,3.42567
U926,A,11,H,4,57,94.57,106.21,25776,3.42667
U926,A,11,H,4,58,94.58,106.22,27822,3.427
U926,A,11,H,4,60,94.6,106.24,27285,3.42767
U926,A,11,H,4,62,94.62,106.26,27852,3.42833
U926,C,11,H,1,64,96.14,106.28,27083,3.429
U926,C,11,H,1,65,96.15,106.29,27092,3.42933
U926,C,11,H,1,68,96.18,106.32,26600,3.43033
U926,C,11,H,1,70,96.2,106.34,31393,3.431
U926,C,11,H,1,73,96.23,106.37,23581,3.432
U926,C,11,H,1,74,96.24,106.38,24006,3.43233
U926,C,11,H,1,76,96.26,106.4,21893,3.433
U926,C,11,H,1,78,96.28,106.42,20598,3.43367
U926,C,11,H,1,80,96.3,106.44,15267,3.43433
U926,C,11,H,1,82,96.32,106.46,14871,3.435
U926,C,11,H,1,84,96.34,106.48,14224,3.43567
U926,C,11,H,1,86,96.36,106.5,12866,3.43633
U926,C,11,H,1,88,96.38,106.52,11663,3.437
U926,C,11,H,1,89,96.39,106.53,11872,3.43733
U926,C,11,H,1,92,96.42,106.56,10905,3.43833
U926,C,11,H,1,94,96.44,106.58,12002,3.439
U926,C,11,H,1,96,96.46,106.6,10587,3.43967
U926,C,11,H,1,98,96.48,106.62,10961,3.44042
U926,C,11,H,1,100,96.5,106.64,11107,3.44125
U926,C,11,H,1,102,96.52,106.66,12316,3.44208
U926,C,11,H,1,104,96.54,106.68,12063,3.44292
U926,C,11,H,1,106,96.56,106.7,13726,3.44375
U926,C,11,H,1,109,96.59,106.73,14204,3.445
U926,C,11,H,1,110,96.6,106.74,12217,3.44542
U926,C,11,H,1,111,96.61,106.75,14344,3.44583
U926,C,11,H,1,114,96.64,106.78,18503,3.44708
U926,C,11,H,1,116,96.66,106.8,21635,3.44792
U926,C,11,H,1,118,96.68,106.82,22591,3.44875
U926,C,11,H,1,120,96.7,106.84,23131,3.44958
U926,C,11,H,1,122,96.72,106.86,23083,3.45036
U926,C,11,H,1,124,96.74,106.88,22900,3.45109
U926,C,11,H,1,126,96.76,106.9,21891,3.45182
U926,C,11,H,1,128,96.78,106.92,22766,3.45255
U926,C,11,H,1,130,96.8,106.94,22118,3.45327
U926,C,11,H,1,132,96.82,106.96,20372,3.454
U926,C,11,H,1,134,96.84,106.98,20163,3.45473
U926,C,11,H,1,136,96.86,107,18149,3.45545
U926,C,11,H,1,138,96.88,107.02,17419,3.45618
U926,C,11,H,1,140,96.9,107.04,13998,3.45691
U926,C,11,H,1,143,96.93,107.07,12977,3.458
U926,C,11,H,1,144,96.94,107.08,13995,3.45836
U926,C,11,H,1,146,96.96,107.1,12434,3.45909
U926,C,11,H,1,148,96.98,107.12,14290,3.45982
U926,C,11,H,2,2,97.02,107.16,11216,3.46127
U926,C,11,H,2,4,97.04,107.18,8794,3.462
U926,C,11,H,2,6,97.06,107.2,10379,3.46267
U926,C,11,H,2,8,97.08,107.22,10953,3.46333
U926,C,11,H,2,10,97.1,107.24,12429,3.464
U926,C,11,H,2,12,97.12,107.26,12563,3.46467
U926,C,11,H,2,13,97.13,107.27,13356,3.465
U926,C,11,H,2,16,97.16,107.3,15123,3.466
U926,C,11,H,2,18,97.18,107.32,17697,3.46667
U926,C,11,H,2,20,97.2,107.34,18686,3.46733
U926,C,11,H,2,22,97.22,107.36,17448,3.468
U926,C,11,H,2,24,97.24,107.38,20200,3.46867
U926,C,11,H,2,26,97.26,107.4,20390,3.46933
U926,C,11,H,2,28,97.28,107.42,21285,3.47
U926,C,11,H,2,30,97.3,107.44,20773,3.47067
U926,C,11,H,2,32,97.32,107.46,18763,3.47136
U926,C,11,H,2,34,97.34,107.48,18749,3.47209
U926,C,11,H,2,36,97.36,107.5,17170,3.47282
U926,C,11,H,2,39,97.39,107.53,16074,3.47391
U926,C,11,H,2,40,97.4,107.54,15174,3.47427
U926,C,11,H,2,42,97.42,107.56,15323,3.475
U926,C,11,H,2,44,97.44,107.58,14801,3.47573
U926,C,11,H,2,47,97.47,107.61,13676,3.47682
U926,C,11,H,2,48,97.48,107.62,12487,3.47718
U926,C,11,H,2,51,97.51,107.65,12440,3.47827
U926,C,11,H,2,52,97.52,107.66,11868,3.47864
U926,C,11,H,2,53,97.53,107.67,12158,3.479
U926,C,11,H,2,56,97.56,107.7,10994,3.48009
U926,C,11,H,2,57,97.57,107.71,10526,3.48045
U926,C,11,H,2,60,97.6,107.74,10107,3.48155
U926,C,11,H,2,61,97.61,107.75,10270,3.48191
U926,C,11,H,2,64,97.64,107.78,8941,3.483
U926,C,11,H,2,66,97.66,107.8,9062,3.48374
U926,C,11,H,2,68,97.68,107.82,9490,3.48448
U926,C,11,H,2,71,97.71,107.85,10872,3.48559
U926,C,11,H,2,72,97.72,107.86,10420,3.48596
U926,C,11,H,2,75,97.75,107.89,12173,3.48707
U926,C,11,H,2,76,97.76,107.9,11951,3.48744
U926,C,11,H,2,78,97.78,107.92,13453,3.48819
U926,C,11,H,2,79,97.79,107.93,12468,3.48856
U926,C,11,H,2,82,97.82,107.96,13965,3.48967
U926,C,11,H,2,84,97.84,107.98,14088,3.49041
U926,C,11,H,2,87,97.87,108.01,16092,3.49152
U926,C,11,H,2,88,97.88,108.02,14651,3.49189
U926,C,11,H,2,90,97.9,108.04,16182,3.49263
U926,C,11,H,2,92,97.92,108.06,16055,3.49337
U926,C,11,H,2,94,97.94,108.08,16168,3.49411
U926,C,11,H,2,95,97.95,108.09,16749,3.49448
U926,C,11,H,2,98,97.98,108.12,18836,3.49559
U926,C,11,H,2,100,98,108.14,18566,3.49633
U926,C,11,H,2,102,98.02,108.16,13394,3.49707
U926,C,11,H,2,104,98.04,108.18,16887,3.49781
U926,C,11,H,2,106,98.06,108.2,14908,3.49856
U926,C,11,H,2,108,98.08,108.22,14409,3.4993
U926,C,11,H,2,110,98.1,108.24,16139,3.50004
U926,C,11,H,2,112,98.12,108.26,19239,3.50078
U926,C,11,H,2,114,98.14,108.28,17749,3.50152
U926,C,11,H,2,116,98.16,108.3,17921,3.50226
U926,C,11,H,2,118,98.18,108.32,18303,3.503
U926,C,11,H,2,121,98.21,108.35,17757,3.50411
U926,C,11,H,2,122,98.22,108.36,18199,3.50448
U926,C,11,H,2,124,98.24,108.38,18058,3.50522
U926,C,11,H,2,126,98.26,108.4,17795,3.50596
U926,C,11,H,2,128,98.28,108.42,17117,3.5067
U926,C,11,H,2,131,98.31,108.45,16580,3.50781
U926,C,11,H,2,132,98.32,108.46,16219,3.50819
U926,C,11,H,2,134,98.34,108.48,15539,3.50893
U926,C,11,H,2,136,98.36,108.5,14385,3.50967
U926,C,11,H,2,138,98.38,108.52,13605,3.51041
U926,C,11,H,2,140,98.4,108.54,14123,3.51115
U926,C,11,H,2,143,98.43,108.57,13386,3.51226
U926,C,11,H,2,144,98.44,108.58,13666,3.51263
U926,C,11,H,2,146,98.46,108.6,13370,3.5133
U926,C,11,H,2,148,98.48,108.62,13676,3.51391
U926,C,11,H,3,2,98.52,108.66,13722,3.51512
U926,C,11,H,3,4,98.54,108.68,12109,3.51573
U926,C,11,H,3,6,98.56,108.7,13877,3.51633
U926,C,11,H,3,8,98.58,108.72,13105,3.51694
U926,C,11,H,3,10,98.6,108.74,13344,3.51755
U926,C,11,H,3,12,98.62,108.76,16148,3.51815
U926,C,11,H,3,14,98.64,108.78,14369,3.51876
U926,C,11,H,3,17,98.67,108.81,16913,3.51967
U926,C,11,H,3,18,98.68,108.82,17616,3.51997
U926,C,11,H,3,20,98.7,108.84,18264,3.52058
U926,C,11,H,3,23,98.73,108.87,18015,3.52148
U926,C,11,H,3,24,98.74,108.88,18242,3.52179
U926,C,11,H,3,26,98.76,108.9,17731,3.52239
U926,C,11,H,3,28,98.78,108.92,18529,3.523
U926,C,11,H,3,30,98.8,108.94,17310,3.52367
U926,C,11,H,3,32,98.82,108.96,17110,3.52433
U926,C,11,H,3,33,98.83,108.97,17059,3.52467
U926,C,11,H,3,36,98.86,109,16475,3.52567
U926,C,11,H,3,38,98.88,109.02,16651,3.52633
U926,C,11,H,3,40,98.9,109.04,13603,3.527
U926,C,11,H,3,41,98.91,109.05,12460,3.52733
U926,C,11,H,3,44,98.94,109.08,12141,3.52833
U926,C,11,H,3,46,98.96,109.1,11356,3.529
U926,C,11,H,3,47,98.97,109.11,10951,3.52933
U926,C,11,H,3,50,99,109.14,10527,3.53033
U926,C,11,H,3,53,99.03,109.17,10458,3.53133
U926,C,11,H,3,54,99.04,109.18,9205,3.53167
U926,C,11,H,3,55,99.05,109.19,9163,3.532
U926,C,11,H,3,58,99.08,109.22,9369,3.533
U926,C,11,H,3,60,99.1,109.24,10058,3.53367
U926,C,11,H,3,61,99.11,109.25,9535,3.534
U926,C,11,H,3,64,99.14,109.28,9325,3.53485
U926,C,11,H,3,66,99.16,109.3,10192,3.53541
U926,C,11,H,3,67,99.17,109.31,10146,3.53569
U926,C,11,H,3,70,99.2,109.34,7680,3.53654
U926,C,11,H,3,72,99.22,109.36,11109,3.5371
U926,C,11,H,3,75,99.25,109.39,12779,3.53795
U926,C,11,H,3,76,99.26,109.4,14497,3.53823
U926,C,11,H,3,77,99.27,109.41,13095,3.53851
U926,C,11,H,3,80,99.3,109.44,16397,3.53936
U926,C,11,H,3,82,99.32,109.46,15713,3.53992
U926,C,11,H,3,83,99.33,109.47,15646,3.54021
U926,C,11,H,3,87,99.37,109.51,17147,3.54133
U926,C,11,H,3,88,99.38,109.52,18297,3.54162
U926,C,11,H,3,90,99.4,109.54,17861,3.54218
U926,C,11,H,3,92,99.42,109.56,20220,3.54274
U926,C,11,H,3,94,99.44,109.58,21552,3.54331
U926,C,11,H,3,96,99.46,109.6,19922,3.54387
U926,C,11,H,3,98,99.48,109.62,24827,3.54444
U926,C,11,H,3,100,99.5,109.64,24557,3.545
U926,C,11,H,3,103,99.53,109.67,31217,3.54612
U926,C,11,H,3,104,99.54,109.68,25970,3.5465
U926,C,11,H,3,106,99.56,109.7,21312,3.54725
U926,C,11,H,3,108,99.58,109.72,18338,3.548
U926,C,11,H,3,109,99.59,109.73,18269,3.54838
U926,C,11,H,3,112,99.62,109.76,17124,3.5495
U926,C,11,H,3,114,99.64,109.78,16082,3.55025
U926,C,11,H,3,117,99.67,109.81,14789,3.55137
U926,C,11,H,3,118,99.68,109.82,13614,3.55175
U926,C,11,H,3,120,99.7,109.84,13121,3.5525
U926,C,11,H,3,122,99.72,109.86,11116,3.55325
U926,C,11,H,3,124,99.74,109.88,10697,3.554
U926,C,11,H,3,127,99.77,109.91,10516,3.555
U926,C,11,H,3,129,99.79,109.93,10213,3.55567
U926,C,11,H,3,130,99.8,109.94,10962,3.556
U926,C,11,H,3,131,99.81,109.95,10464,3.55633
U926,C,11,H,3,134,99.84,109.98,12305,3.55733
U926,C,11,H,3,136,99.86,110,13708,3.558
U926,C,11,H,3,138,99.88,110.02,12181,3.55867
U926,C,11,H,3,140,99.9,110.04,15339,3.55933
U926,C,11,H,3,142,99.92,110.06,14850,3.56
U926,C,11,H,3,144,99.94,110.08,17978,3.56067
U926,C,11,H,3,145,99.95,110.09,17520,3.561
U926,C,11,H,4,2,100.02,110.16,17683,3.56333
U926,C,11,H,4,4,100.04,110.18,17279,3.564
U926,C,11,H,4,6,100.06,110.2,17725,3.56467
U926,C,11,H,4,8,100.08,110.22,15300,3.56533
U926,C,11,H,4,10,100.1,110.24,16429,3.566
U926,C,11,H,4,11,100.11,110.25,14626,3.56633
U926,C,11,H,4,14,100.14,110.28,14028,3.56733
U926,C,11,H,4,16,100.16,110.3,13491,3.568
U926,C,11,H,4,18,100.18,110.32,12737,3.56867
U926,C,11,H,4,21,100.21,110.35,11433,3.56967
U926,C,11,H,4,22,100.22,110.36,10982,3.57
U926,C,11,H,4,24,100.24,110.38,11744,3.57067
U926,C,11,H,4,26,100.26,110.4,12158,3.57133
U926,C,11,H,4,28,100.28,110.42,11537,3.572
U926,C,11,H,4,29,100.29,110.43,11091,3.57233
U926,C,11,H,4,32,100.32,110.46,13694,3.57333
U926,C,11,H,4,34,100.34,110.48,13812,3.574
U926,C,11,H,4,37,100.37,110.51,12239,3.575
U926,C,11,H,4,38,100.38,110.52,11454,3.57533
U926,C,11,H,4,40,100.4,110.54,10882,3.576
U926,C,11,H,4,42,100.42,110.56,11185,3.57667
U926,C,11,H,4,44,100.44,110.58,10805,3.57733
U926,C,11,H,4,46,100.46,110.6,11575,3.578
U926,C,11,H,4,48,100.48,110.62,12144,3.57867
U926,C,11,H,4,50,100.5,110.64,12795,3.57933
U926,C,11,H,4,52,100.52,110.66,12896,3.58
U926,C,11,H,4,54,100.54,110.68,13553,3.58067
U926,C,11,H,4,56,100.56,110.7,13984,3.58133
U926,C,11,H,4,58,100.58,110.72,16737,3.582
U926,C,11,H,4,60,100.6,110.74,15295,3.58267
U926,C,11,H,4,62,100.62,110.76,16567,3.58333
U926,C,11,H,4,64,100.64,110.78,17391,3.584
U926,C,11,H,4,66,100.66,110.8,18637,3.58467
U926,C,11,H,4,68,100.68,110.82,17858,3.58529
U926,C,11,H,4,70,100.7,110.84,16400,3.58587
U926,C,11,H,4,71,100.71,110.85,16461,3.58616
U926,C,11,H,4,74,100.74,110.88,15937,3.58702
U926,C,11,H,4,76,100.76,110.9,16007,3.5876
U926,C,11,H,4,78,100.78,110.92,15064,3.58818
U926,C,11,H,4,79,100.79,110.93,13403,3.58847
U926,C,11,H,4,82,100.82,110.96,13698,3.58933
U926,C,11,H,4,83,100.83,110.97,13435,3.58962
U926,C,11,H,4,86,100.86,111,12504,3.59049
U926,C,11,H,4,89,100.89,111.03,13482,3.59136
U926,C,11,H,4,90,100.9,111.04,13774,3.59164
U926,C,11,H,4,92,100.92,111.06,14668,3.59222
U926,C,11,H,4,94,100.94,111.08,14965,3.5928
U926,C,11,H,4,95,100.95,111.09,14971,3.59309
U926,C,11,H,4,98,100.98,111.12,14616,3.59396
U926,C,11,H,4,100,101,111.14,14957,3.59453
U926,C,11,H,4,102,101.02,111.16,15187,3.59511
U926,C,11,H,4,103,101.03,111.17,15713,3.5954
U926,C,11,H,4,106,101.06,111.2,14434,3.59627
U926,C,11,H,4,108,101.08,111.22,15104,3.59684
U926,C,11,H,4,111,101.11,111.25,13646,3.59771
U926,C,11,H,4,112,101.12,111.26,13604,3.598
U926,C,11,H,4,114,101.14,111.28,13183,3.59858
U926,C,11,H,4,116,101.16,111.3,14529,3.59916
U926,C,11,H,4,118,101.18,111.32,14504,3.59973
U926,C,11,H,4,120,101.2,111.34,15328,3.60031
U926,C,11,H,4,122,101.22,111.36,14920,3.60089
U926,C,11,H,4,123,101.23,111.37,14172,3.60118
U926,C,11,H,4,126,101.26,111.4,13382,3.60204
U926,C,11,H,4,128,101.28,111.42,13070,3.60262
U926,C,11,H,4,130,101.3,111.44,12413,3.6032
U926,C,11,H,4,131,101.31,111.45,11973,3.60349
U926,C,11,H,4,134,101.34,111.48,11329,3.60436
U926,C,11,H,4,136,101.36,111.5,11093,3.60493
U926,C,11,H,4,138,101.38,111.52,10805,3.60551
U926,C,11,H,4,140,101.4,111.54,12798,3.60609
U926,C,11,H,4,142,101.42,111.56,10784,3.60667
U926,C,11,H,4,143,101.43,111.57,11159,3.60696
U926,C,11,H,4,146,101.46,111.6,10617,3.60782
U926,C,11,H,4,148,101.48,111.62,9979,3.6084
U926,C,11,H,5,2,101.52,111.66,9907,3.60956
U926,C,11,H,5,4,101.54,111.68,8828,3.61013
U926,C,11,H,5,6,101.56,111.7,8659,3.61071
U926,C,11,H,5,8,101.58,111.72,8932,3.61128
U926,C,11,H,5,9,101.59,111.73,8378,3.61156
U926,C,11,H,5,12,101.62,111.76,10419,3.61239
U926,C,11,H,5,14,101.64,111.78,11712,3.61294
U926,C,11,H,5,17,101.67,111.81,12853,3.61378
U926,C,11,H,5,18,101.68,111.82,12028,3.61406
U926,C,11,H,5,20,101.7,111.84,12474,3.61461
U926,C,11,H,5,23,101.73,111.87,13625,3.61544
U926,C,11,H,5,24,101.74,111.88,15743,3.61572
U926,C,11,H,5,25,101.75,111.89,15045,3.616
U926,C,11,H,5,28,101.78,111.92,16557,3.61683
U926,C,11,H,5,30,101.8,111.94,15460,3.61739
U926,C,11,H,5,33,101.83,111.97,17179,3.61822
U926,C,11,H,5,34,101.84,111.98,15863,3.6185
U926,C,11,H,5,36,101.86,112,17214,3.61906
U926,C,11,H,5,38,101.88,112.02,17481,3.61961
U926,C,11,H,5,40,101.9,112.04,14015,3.62017
U926,C,11,H,5,43,101.93,112.07,16890,3.621
U926,C,11,H,5,45,101.95,112.09,16986,3.62171
U926,C,11,H,5,46,101.96,112.1,16395,3.62206
U926,C,11,H,5,49,101.99,112.13,18377,3.62312
U926,C,11,H,5,50,102,112.14,17906,3.62347
U926,C,11,H,5,52,102.02,112.16,20582,3.62418
U926,C,11,H,5,54,102.04,112.18,19975,3.62488
U926,C,11,H,5,56,102.06,112.2,16732,3.62559
U926,C,11,H,5,58,102.08,112.22,15633,3.62629
U926,C,11,H,5,60,102.1,112.24,14911,3.627
U926,C,11,H,5,63,102.13,112.27,13934,3.62806
U926,C,11,H,5,64,102.14,112.28,12877,3.62841
U926,C,11,H,5,66,102.16,112.3,12564,3.62912
U926,C,11,H,5,68,102.18,112.32,12888,3.62982
U926,C,11,H,5,71,102.21,112.35,13487,3.63088
U926,C,11,H,5,72,102.22,112.36,13311,3.63124
U926,C,11,H,5,74,102.24,112.38,13792,3.63194
U926,C,11,H,5,76,102.26,112.4,13725,3.63265
U926,C,11,H,5,77,102.27,112.41,13528,3.633
U926,C,11,H,5,78,102.28,112.42,10724,3.63335
U926,C,11,H,5,80,102.3,112.44,13468,3.63406
U926,C,11,H,5,82,102.32,112.46,12898,3.63476
U926,C,11,H,5,84,102.34,112.48,13189,3.63547
U926,C,11,H,5,85,102.35,112.49,12684,3.63582
U926,C,11,H,5,86,102.36,112.5,12620,3.63618
U926,C,11,H,5,88,102.38,112.52,13739,3.63688
