U926S_RSC_Site,U926S_RSC_Hole,U926S_RSC_Core,U926S_RSC_Type,U926S_RSC_Section,U926S_RSC_Interval,U926S_RSC_CSF,U926S_RSC_CCSF,U926S_RSC_LStar,U926S_RSC_AStar,U926S_RSC_BStar
U926,C,9,H,5,130,83.8,91.83,63.28,1.7,2.8
U926,C,9,H,5,135,83.85,91.88,62.85,1.92,3.19
U926,C,9,H,5,140,83.9,91.93,63.49,1.82,3.28
U926,C,9,H,5,145,83.95,91.98,65.2,1.41,3.04
U926,C,9,H,6,5,84.05,92.08,67.85,1.07,4.42
U926,C,9,H,6,10,84.1,92.13,67.76,1.06,3.4
U926,C,9,H,6,15,84.15,92.18,67.76,1.05,3.37
U926,C,9,H,6,20,84.2,92.23,66.48,1.19,3.23
U926,C,9,H,6,25,84.25,92.28,67.4,1.45,3.72
U926,C,9,H,6,30,84.3,92.33,66.23,1.84,3.36
U926,C,9,H,6,35,84.35,92.38,66.06,1.77,3.56
U926,C,9,H,6,40,84.4,92.43,64.45,1.9,4.1
U926,C,9,H,6,45,84.45,92.48,64.63,1.97,4.05
U926,C,9,H,6,50,84.5,92.53,63.14,1.97,3.5
U926,C,9,H,6,55,84.55,92.58,65.82,1.55,4.51
U926,C,9,H,6,60,84.6,92.63,64.53,1.63,4.24
U926,C,9,H,6,65,84.65,92.68,65.94,1.5,3.2
U926,C,9,H,6,70,84.7,92.73,67.74,1.2,4.17
U926,C,9,H,6,75,84.75,92.78,66.57,1.56,3.41
U926,C,9,H,6,80,84.8,92.83,65.79,1.76,5.06
U926,C,9,H,6,85,84.85,92.88,66.29,1.61,4.84
U926,C,9,H,6,90,84.9,92.93,64.7,2.02,4.81
U926,C,9,H,6,95,84.95,92.98,63.77,2.28,4.79
U926,C,9,H,6,100,85,93.03,63.85,2.37,3.95
U926,C,9,H,6,105,85.05,93.08,63.03,2.42,4.79
U926,C,9,H,6,110,85.1,93.13,63.99,2.23,3.74
U926,C,9,H,6,115,85.15,93.18,63.42,2.17,3.7
U926,A,10,H,2,130,82.8,93.2,58.66,0.94,4.82
U926,A,10,H,2,135,82.85,93.25,62.87,1.26,6.84
U926,A,10,H,2,140,82.9,93.3,64.98,1.18,6.7
U926,A,10,H,2,145,82.95,93.35,65.27,1.25,6.82
U926,A,10,H,3,5,83.05,93.45,64.58,1.45,7.03
U926,A,10,H,3,10,83.1,93.5,62.14,1.75,6.71
U926,A,10,H,3,15,83.15,93.55,60.5,1.93,6.85
U926,A,10,H,3,20,83.2,93.6,58.58,1.79,6.22
U926,A,10,H,3,25,83.25,93.65,52.94,1.04,2.75
U926,A,10,H,3,30,83.3,93.7,59.46,1.81,6.29
U926,A,10,H,3,35,83.35,93.75,59.89,1.95,6.66
U926,A,10,H,3,40,83.4,93.8,59.26,1.78,6.35
U926,A,10,H,3,45,83.45,93.85,59.93,1.89,6.49
U926,A,10,H,3,50,83.5,93.9,60.36,1.49,6.87
U926,A,10,H,3,55,83.55,93.95,60.66,1.4,6.47
U926,A,10,H,3,60,83.6,94,60.83,1.32,6.42
U926,A,10,H,3,65,83.65,94.05,61.17,1.2,5.72
U926,A,10,H,3,70,83.7,94.1,60.54,1.39,5.68
U926,A,10,H,3,75,83.75,94.15,62.55,1.66,6.13
U926,A,10,H,3,80,83.8,94.2,61.88,1.73,6.75
U926,A,10,H,3,85,83.85,94.25,61.46,1.82,5.88
U926,A,10,H,3,90,83.9,94.3,58.8,1.77,4.96
U926,A,10,H,3,95,83.95,94.35,56.78,1.77,4.3
U926,A,10,H,3,100,84,94.4,58.59,1.94,5.36
U926,A,10,H,3,105,84.05,94.45,58.82,1.86,5.7
U926,A,10,H,3,110,84.1,94.5,58.14,1.75,5.54
U926,A,10,H,3,115,84.15,94.55,59.38,1.45,5.24
U926,A,10,H,3,120,84.2,94.6,60.67,1.27,5.23
U926,A,10,H,3,125,84.25,94.65,61.08,1.08,4.98
U926,A,10,H,3,130,84.3,94.7,63.01,0.99,5.57
U926,A,10,H,3,135,84.35,94.75,63.51,0.85,5.33
U926,A,10,H,3,140,84.4,94.8,63.16,0.91,5.73
U926,A,10,H,3,145,84.45,94.85,61.66,1.04,5.79
U926,A,10,H,4,5,84.55,94.95,57.5,1.21,6.21
U926,A,10,H,4,10,84.6,95,54.58,0.86,4.02
U926,A,10,H,4,15,84.65,95.05,55.62,1.21,4.51
U926,A,10,H,4,20,84.7,95.1,59.81,1.39,6.31
U926,A,10,H,4,25,84.75,95.15,59.52,1.45,6.34
U926,A,10,H,4,30,84.8,95.2,59.22,1.55,6.46
U926,A,10,H,4,35,84.85,95.25,58.31,1.68,5.99
U926,A,10,H,4,40,84.9,95.3,59.21,0.9,5.01
U926,A,10,H,4,45,84.95,95.35,62.52,0.89,5.55
U926,A,10,H,4,50,85,95.4,63.31,0.76,5.48
U926,A,10,H,4,55,85.05,95.45,65.2,0.64,5.42
U926,A,10,H,4,60,85.1,95.5,66.64,0.75,5.76
U926,A,10,H,4,65,85.15,95.55,65.36,0.76,5.34
U926,A,10,H,4,70,85.2,95.6,63.45,0.77,4.97
U926,A,10,H,4,75,85.25,95.65,64.84,0.85,5.24
U926,A,10,H,4,80,85.3,95.7,63.88,1.08,5.53
U926,A,10,H,4,85,85.35,95.75,63.87,1.3,5.52
U926,A,10,H,4,90,85.4,95.8,62.9,1.61,5.98
U926,A,10,H,4,95,85.45,95.85,62.23,1.76,6.36
U926,A,10,H,4,100,85.5,95.9,62.58,1.85,6.51
U926,A,10,H,4,105,85.55,95.95,64.34,1.35,6
U926,A,10,H,4,110,85.6,96,65.67,0.86,5.82
U926,A,10,H,4,115,85.65,96.05,65.72,0.97,5.87
U926,A,10,H,4,120,85.7,96.1,67.16,0.71,5.12
U926,A,10,H,4,125,85.75,96.15,68.03,0.78,5.36
U926,A,10,H,4,130,85.8,96.2,66.18,0.83,4.93
U926,A,10,H,4,135,85.85,96.25,68.02,1.01,5.8
U926,A,10,H,4,140,85.9,96.3,67.92,1.16,5.98
U926,A,10,H,4,145,85.95,96.35,65.61,1.41,5.54
U926,C,10,H,2,15,87.65,96.41,66.92,1.73,3.16
U926,C,10,H,2,20,87.7,96.46,66.06,1.63,2.81
U926,C,10,H,2,25,87.75,96.51,64.94,1.63,3.34
U926,C,10,H,2,30,87.8,96.56,66.17,1.75,2.88
U926,C,10,H,2,35,87.85,96.61,66.22,1.77,3.66
U926,C,10,H,2,40,87.9,96.66,66.27,1.69,3.1
U926,C,10,H,2,45,87.95,96.71,65.67,1.74,3.76
U926,C,10,H,2,50,88,96.76,64.21,1.7,4.04
U926,C,10,H,2,55,88.05,96.81,66.47,1.41,2.37
U926,C,10,H,2,60,88.1,96.86,63.86,2.03,2.99
U926,C,10,H,2,65,88.15,96.91,63.36,1.91,3.43
U926,C,10,H,2,70,88.2,96.96,63.27,1.99,3.46
U926,C,10,H,2,75,88.25,97.01,64.16,2,2.87
U926,C,10,H,2,80,88.3,97.06,63.47,1.91,2.68
U926,C,10,H,2,85,88.35,97.11,62.49,2.08,2.89
U926,C,10,H,2,90,88.4,97.16,62.65,1.98,2.23
U926,C,10,H,2,95,88.45,97.21,61.92,1.74,1.54
U926,C,10,H,2,100,88.5,97.26,62.13,1.63,1.75
U926,C,10,H,2,105,88.55,97.31,60.19,1.66,1.1
U926,C,10,H,2,110,88.6,97.36,58.15,1.69,0.09
U926,C,10,H,2,115,88.65,97.41,60.56,1.91,1.67
U926,C,10,H,2,120,88.7,97.46,59.06,1.8,0.15
U926,C,10,H,2,125,88.75,97.51,61.19,2.05,2.25
U926,C,10,H,2,130,88.8,97.56,64.29,2.04,2.99
U926,C,10,H,2,135,88.85,97.61,63.97,2.14,3.08
U926,C,10,H,2,140,88.9,97.66,64.59,1.97,3.31
U926,C,10,H,2,145,88.95,97.71,64.97,1.83,3.24
U926,C,10,H,3,5,89.05,97.81,64.27,1.73,2.87
U926,C,10,H,3,10,89.1,97.86,64.04,1.51,2.35
U926,C,10,H,3,15,89.15,97.91,63.56,1.74,2.72
U926,C,10,H,3,20,89.2,97.96,62.85,1.73,2.49
U926,C,10,H,3,25,89.25,98.01,62.51,1.42,1.82
U926,C,10,H,3,30,89.3,98.06,61.88,1.43,1.4
U926,C,10,H,3,35,89.35,98.11,61.08,1.77,1.89
U926,C,10,H,3,40,89.4,98.16,61.33,1.98,2.38
U926,C,10,H,3,45,89.45,98.21,60.76,1.61,1.89
U926,C,10,H,3,50,89.5,98.26,62.35,1.54,2.7
U926,C,10,H,3,55,89.55,98.31,62.5,1.59,2.22
U926,C,10,H,3,60,89.6,98.36,65.61,1.21,3.11
U926,C,10,H,3,65,89.65,98.41,67.27,0.98,2.58
U926,C,10,H,3,70,89.7,98.46,67.34,1.17,2.55
U926,C,10,H,3,75,89.75,98.51,68.63,1.02,3.13
U926,C,10,H,3,80,89.8,98.56,69,1.11,3.44
U926,C,10,H,3,85,89.85,98.61,67.4,1.29,2.99
U926,C,10,H,3,90,89.9,98.66,64.84,1.56,1.48
U926,C,10,H,3,95,89.95,98.71,64.06,1.66,2.45
U926,C,10,H,3,100,90,98.76,64.08,1.49,2.82
U926,C,10,H,3,105,90.05,98.81,62.35,1.53,1.77
U926,C,10,H,3,110,90.1,98.86,59.29,1.23,1.16
U926,C,10,H,3,115,90.15,98.91,60.11,0.96,0.28
U926,C,10,H,3,120,90.2,98.96,59.83,0.89,-0.06
U926,C,10,H,3,125,90.25,99.01,57.42,0.87,0.68
U926,C,10,H,3,130,90.3,99.06,65.53,0.99,2.38
U926,C,10,H,3,135,90.35,99.11,66.96,1.05,3.22
U926,C,10,H,3,140,90.4,99.16,67.23,1.32,2.92
U926,C,10,H,3,145,90.45,99.21,66.22,1.59,3.06
U926,C,10,H,4,5,90.55,99.31,65.56,1.96,3.33
U926,C,10,H,4,10,90.6,99.36,63.79,1.97,3.03
U926,C,10,H,4,15,90.65,99.41,64.23,1.99,2.73
U926,C,10,H,4,20,90.7,99.46,64.3,1.71,3.32
U926,C,10,H,4,25,90.75,99.51,64.27,1.65,3.19
U926,C,10,H,4,30,90.8,99.56,66.18,1.4,3.45
U926,C,10,H,4,35,90.85,99.61,64.8,1.54,2.27
U926,C,10,H,4,40,90.9,99.66,67.32,1.35,3.05
U926,C,10,H,4,45,90.95,99.71,67.58,1.38,3.43
U926,C,10,H,4,50,91,99.76,68.32,1.34,3.67
U926,C,10,H,4,55,91.05,99.81,67.5,1.53,3.19
U926,C,10,H,4,60,91.1,99.86,66.85,1.6,3.73
U926,C,10,H,4,70,91.2,99.96,66.23,1.67,3.82
U926,C,10,H,4,75,91.25,100.01,66.26,1.68,3.97
U926,C,10,H,4,80,91.3,100.06,66.63,1.58,3.65
U926,C,10,H,4,85,91.35,100.11,64.71,1.82,4.16
U926,C,10,H,4,90,91.4,100.16,64.76,1.85,4.44
U926,C,10,H,4,95,91.45,100.21,64.67,1.8,2.68
U926,C,10,H,4,100,91.5,100.26,64.24,1.82,3.83
U926,C,10,H,4,105,91.55,100.31,65.13,1.55,3.39
U926,C,10,H,4,110,91.6,100.36,61.31,1.69,1.89
U926,C,10,H,4,115,91.65,100.41,63.5,1.76,3.65
U926,C,10,H,4,120,91.7,100.46,64.49,1.71,3.89
U926,C,10,H,4,125,91.75,100.51,66.14,1.58,4.43
U926,C,10,H,4,130,91.8,100.56,65.93,1.62,4.21
U926,C,10,H,4,135,91.85,100.61,65.68,1.56,4.13
U926,C,10,H,4,140,91.9,100.66,65.11,1.48,4.29
U926,C,10,H,4,145,91.95,100.71,65.02,1.62,4.45
U926,C,10,H,5,5,92.05,100.81,68.09,1.75,3.84
U926,C,10,H,5,10,92.1,100.86,66.14,1.96,3.5
U926,C,10,H,5,15,92.15,100.91,65.86,2.05,4
U926,C,10,H,5,20,92.2,100.96,66.9,1.94,4.28
U926,C,10,H,5,25,92.25,101.01,66.93,1.87,3.78
U926,C,10,H,5,30,92.3,101.06,68.01,1.61,3.8
U926,C,10,H,5,35,92.35,101.11,66.52,1.77,3.8
U926,C,10,H,5,40,92.4,101.16,68.41,1.55,4.01
U926,C,10,H,5,45,92.45,101.21,68.53,1.55,3.95
U926,C,10,H,5,50,92.5,101.26,67.64,1.64,3.77
U926,C,10,H,5,55,92.55,101.31,66.87,1.69,3.83
U926,C,10,H,5,60,92.6,101.36,66.54,1.89,3.67
U926,C,10,H,5,65,92.65,101.41,65.86,1.88,3.4
U926,C,10,H,5,70,92.7,101.46,63.46,2.17,3.76
U926,C,10,H,5,75,92.75,101.51,63.42,2.1,3.33
U926,C,10,H,5,80,92.8,101.56,60.9,2.36,3.09
U926,C,10,H,5,85,92.85,101.61,60.01,2.31,2.49
U926,C,10,H,5,90,92.9,101.66,61.29,2.07,2.69
U926,C,10,H,5,95,92.95,101.71,58.62,1.68,0.27
U926,C,10,H,5,100,93,101.76,58.51,1.84,1.2
U926,C,10,H,5,105,93.05,101.81,61.84,1.79,2.49
U926,C,10,H,5,110,93.1,101.86,62.45,1.76,2.44
U926,C,10,H,5,115,93.15,101.91,61.96,1.75,1.66
U926,C,10,H,5,120,93.2,101.96,61.99,1.9,2.14
U926,C,10,H,5,125,93.25,102.01,63.42,1.94,2.79
U926,C,10,H,5,130,93.3,102.06,64.13,2.02,2.67
U926,C,10,H,5,135,93.35,102.11,62.14,1.96,1.78
U926,C,10,H,5,140,93.4,102.16,61.45,2.21,2.51
U926,C,10,H,5,145,93.45,102.21,58.12,1.71,-0.41
U926,C,10,H,6,5,93.55,102.31,53.66,1.22,-3.33
U926,C,10,H,6,10,93.6,102.36,59.81,1.75,0.86
U926,C,10,H,6,15,93.65,102.41,59.17,1.85,1.14
U926,C,10,H,6,20,93.7,102.46,59.03,1.99,1.19
U926,C,10,H,6,25,93.75,102.51,60.33,1.84,1.32
U926,C,10,H,6,30,93.8,102.56,61.04,1.73,0.78
U926,C,10,H,6,35,93.85,102.61,61.63,1.67,1.19
U926,C,10,H,6,40,93.9,102.66,61.43,1.79,1.98
U926,C,10,H,6,45,93.95,102.71,63.34,1.88,2.22
U926,C,10,H,6,50,94,102.76,61.68,2.07,2.6
U926,C,10,H,6,55,94.05,102.81,61.24,2.25,2.41
U926,C,10,H,6,60,94.1,102.86,59.86,1.95,2.14
U926,C,10,H,6,65,94.15,102.91,60.28,1.7,1
U926,C,10,H,6,70,94.2,102.96,58.92,1.57,0.16
U926,C,10,H,6,75,94.25,103.01,61.14,1.54,1.01
U926,C,10,H,6,80,94.3,103.06,60.69,1.68,1.48
U926,C,10,H,6,85,94.35,103.11,62.99,1.5,1.85
U926,A,11,H,2,50,91.5,103.14,61.64,1.17,5.6
U926,A,11,H,2,55,91.55,103.19,59.95,1.14,5.26
U926,A,11,H,2,60,91.6,103.24,56.7,1.21,4.54
U926,A,11,H,2,65,91.65,103.29,59.06,1.44,4.91
U926,A,11,H,2,70,91.7,103.34,60.44,1.86,5.98
U926,A,11,H,2,75,91.75,103.39,61.39,1.68,6.4
U926,A,11,H,2,80,91.8,103.44,62.25,1.41,6.1
U926,A,11,H,2,85,91.85,103.49,64.67,1.01,5.83
U926,A,11,H,2,90,91.9,103.54,65.07,1.02,5.59
U926,A,11,H,2,95,91.95,103.59,65.49,0.94,5.85
U926,A,11,H,2,100,92,103.64,65.89,1,6.32
U926,A,11,H,2,105,92.05,103.69,63.85,1.75,6.53
U926,A,11,H,2,110,92.1,103.74,62.73,1.83,6.27
U926,A,11,H,2,115,92.15,103.79,61.77,1.74,6.34
U926,A,11,H,2,120,92.2,103.84,60.3,2.26,6.19
U926,A,11,H,2,125,92.25,103.89,60.5,2.05,6.37
U926,A,11,H,2,130,92.3,103.94,61.93,1.54,7.08
U926,A,11,H,2,135,92.35,103.99,62.43,1.63,6.86
U926,A,11,H,2,140,92.4,104.04,63.48,1.28,6.17
U926,A,11,H,2,145,92.45,104.09,64.3,1.2,6.47
U926,A,11,H,3,5,92.55,104.19,66.57,1.19,6.29
U926,A,11,H,3,10,92.6,104.24,65.63,1.38,6.95
U926,A,11,H,3,15,92.65,104.29,63.78,1.59,6.86
U926,A,11,H,3,20,92.7,104.34,61.91,1.6,6.98
U926,A,11,H,3,25,92.75,104.39,61.16,1.63,6.71
U926,A,11,H,3,30,92.8,104.44,58.6,1.86,6.58
U926,A,11,H,3,35,92.85,104.49,55.68,1.35,4.74
U926,A,11,H,3,40,92.9,104.54,59.02,1.46,5.95
U926,A,11,H,3,45,92.95,104.59,61.03,1.35,6.42
U926,A,11,H,3,50,93,104.64,60.63,1.49,5.46
U926,A,11,H,3,55,93.05,104.69,60.41,1.46,6.86
U926,A,11,H,3,60,93.1,104.74,63.72,1.18,6.94
U926,A,11,H,3,65,93.15,104.79,63.32,1.5,6.3
U926,A,11,H,3,70,93.2,104.84,64.07,1.21,6.88
U926,A,11,H,3,75,93.25,104.89,62.53,1.8,5.49
U926,A,11,H,3,80,93.3,104.94,60.63,1.64,6.65
U926,A,11,H,3,85,93.35,104.99,59.91,1.48,6.57
U926,A,11,H,3,90,93.4,105.04,60.15,1.53,6.04
U926,A,11,H,3,95,93.45,105.09,60.38,1.31,6.37
U926,A,11,H,3,100,93.5,105.14,60.58,1.41,6.26
U926,A,11,H,3,105,93.55,105.19,60.24,1.47,5.85
U926,A,11,H,3,110,93.6,105.24,61.07,1.12,6.28
U926,A,11,H,3,115,93.65,105.29,61.78,1.22,5.91
U926,A,11,H,3,120,93.7,105.34,60.43,1.25,6.84
U926,A,11,H,3,125,93.75,105.39,62.83,1.01,6.69
U926,A,11,H,3,130,93.8,105.44,64.53,1.13,6.49
U926,A,11,H,3,135,93.85,105.49,65.17,1.22,6.2
U926,A,11,H,3,140,93.9,105.54,64.44,1.3,6
U926,A,11,H,3,145,93.95,105.59,64.05,1.27,6.61
U926,A,11,H,4,5,94.05,105.69,62.7,1.46,7.52
U926,A,11,H,4,10,94.1,105.74,60.59,1.61,7.02
U926,A,11,H,4,15,94.15,105.79,58.75,1.77,6.71
U926,A,11,H,4,20,94.2,105.84,62.93,1.5,7.19
U926,A,11,H,4,25,94.25,105.89,64.19,1.3,6.77
U926,A,11,H,4,30,94.3,105.94,65.35,1.37,5.61
U926,A,11,H,4,35,94.35,105.99,66.28,1.01,5.87
U926,A,11,H,4,40,94.4,106.04,65.42,0.85,6.37
U926,A,11,H,4,45,94.45,106.09,63.43,1.53,7.02
U926,A,11,H,4,50,94.5,106.14,61.39,1.73,6.83
U926,A,11,H,4,55,94.55,106.19,59.61,2.05,7.39
U926,A,11,H,4,60,94.6,106.24,58.2,2.37,7.45
U926,C,11,H,1,65,96.15,106.29,59.74,2.31,2.2
U926,C,11,H,1,70,96.2,106.34,55.84,1.5,-0.97
U926,C,11,H,1,75,96.25,106.39,62.32,2.28,4.75
U926,C,11,H,1,80,96.3,106.44,65.4,1.53,4.37
U926,C,11,H,1,85,96.35,106.49,66.59,1.24,4.05
U926,C,11,H,1,90,96.4,106.54,67.87,1.08,3.87
U926,C,11,H,1,95,96.45,106.59,65.61,1.26,2.62
U926,C,11,H,1,100,96.5,106.64,67.8,1.25,3.86
U926,C,11,H,1,105,96.55,106.69,66.38,1.44,3.81
U926,C,11,H,1,110,96.6,106.74,65.48,1.7,3.78
U926,C,11,H,1,115,96.65,106.79,63.1,1.83,3.17
U926,C,11,H,1,120,96.7,106.84,62.13,2.05,3.24
U926,C,11,H,1,125,96.75,106.89,62.01,2.19,4.29
U926,C,11,H,1,130,96.8,106.94,62.31,2.14,4.02
U926,C,11,H,1,135,96.85,106.99,62.71,2.12,2.94
U926,C,11,H,1,140,96.9,107.04,66.34,1.39,4.06
U926,C,11,H,1,145,96.95,107.09,65.88,1.31,3.8
U926,C,11,H,2,5,97.05,107.19,68.63,1.32,3.55
U926,C,11,H,2,10,97.1,107.24,64.75,1.75,3.34
U926,C,11,H,2,15,97.15,107.29,64.99,1.86,3.91
U926,C,11,H,2,20,97.2,107.34,63.82,2.16,3.73
U926,C,11,H,2,25,97.25,107.39,62.92,2.09,3.02
U926,C,11,H,2,30,97.3,107.44,60.76,1.52,1.14
U926,C,11,H,2,35,97.35,107.49,63.86,2.22,3.46
U926,C,11,H,2,40,97.4,107.54,64.16,1.65,2.79
U926,C,11,H,2,45,97.45,107.59,67.4,1.12,4.27
U926,C,11,H,2,50,97.5,107.64,67.63,1.07,3.84
U926,C,11,H,2,55,97.55,107.69,68.4,1.05,4.16
U926,C,11,H,2,60,97.6,107.74,68.75,1.09,4.36
U926,C,11,H,2,65,97.65,107.79,69.67,1.1,4.08
U926,C,11,H,2,70,97.7,107.84,67.56,1.33,4.27
U926,C,11,H,2,75,97.75,107.89,68.34,1.27,4.51
U926,C,11,H,2,80,97.8,107.94,67.23,1.42,3.87
U926,C,11,H,2,85,97.85,107.99,66.12,1.47,4.38
U926,C,11,H,2,90,97.9,108.04,65.07,1.59,4.57
U926,C,11,H,2,95,97.95,108.09,63.84,1.43,3.3
U926,C,11,H,2,100,98,108.14,63.24,1.27,1.8
U926,C,11,H,2,105,98.05,108.19,64.51,1.88,3.47
U926,C,11,H,2,110,98.1,108.24,65.5,1.95,3.78
U926,C,11,H,2,115,98.15,108.29,64.32,1.98,3.67
U926,C,11,H,2,120,98.2,108.34,64.82,1.97,4.04
U926,C,11,H,2,125,98.25,108.39,64.18,1.88,3.91
U926,C,11,H,2,130,98.3,108.44,64.7,1.83,3.8
U926,C,11,H,2,135,98.35,108.49,66.2,1.67,3.62
U926,C,11,H,2,140,98.4,108.54,65.82,1.64,4.4
U926,C,11,H,2,145,98.45,108.59,67.14,1.34,4.05
U926,C,11,H,3,5,98.55,108.69,65.85,1.77,4.43
U926,C,11,H,3,10,98.6,108.74,65.08,2.14,4.04
U926,C,11,H,3,15,98.65,108.79,64.92,2.15,4.07
U926,C,11,H,3,20,98.7,108.84,64.28,2.25,4.31
U926,C,11,H,3,25,98.75,108.89,63.42,2.43,4.02
U926,C,11,H,3,30,98.8,108.94,63.39,2.34,4.67
U926,C,11,H,3,35,98.85,108.99,64.26,2.18,5.13
U926,C,11,H,3,40,98.9,109.04,65.56,2.09,3.91
U926,C,11,H,3,45,98.95,109.09,67.58,1.51,4.64
U926,C,11,H,3,50,99,109.14,67.23,1.65,4.26
U926,C,11,H,3,55,99.05,109.19,67.29,1.59,3.94
U926,C,11,H,3,60,99.1,109.24,66.63,1.52,3.85
U926,C,11,H,3,65,99.15,109.29,68.03,1.61,3.64
U926,C,11,H,3,70,99.2,109.34,67.69,1.79,3.13
U926,C,11,H,3,75,99.25,109.39,65.18,2.1,3.08
U926,C,11,H,3,80,99.3,109.44,64.49,2.01,3.26
U926,C,11,H,3,85,99.35,109.49,63.16,1.91,2.75
U926,C,11,H,3,90,99.4,109.54,62.66,1.8,2.32
U926,C,11,H,3,95,99.45,109.59,60.62,1.64,1.35
U926,C,11,H,3,100,99.5,109.64,59.27,1.62,1.48
U926,C,11,H,3,105,99.55,109.69,59.6,1.5,1.38
U926,C,11,H,3,110,99.6,109.74,61.32,1.57,1.96
U926,C,11,H,3,115,99.65,109.79,64.88,1.64,3.78
U926,C,11,H,3,120,99.7,109.84,66.8,1.53,4.37
U926,C,11,H,3,125,99.75,109.89,67.43,1.53,3.32
U926,C,11,H,3,130,99.8,109.94,67.3,1.63,3.35
U926,C,11,H,3,135,99.85,109.99,67.4,1.63,3.81
U926,C,11,H,3,140,99.9,110.04,65.85,1.71,3.7
U926,C,11,H,3,145,99.95,110.09,63.61,1.85,4.06
U926,C,11,H,4,5,100.05,110.19,62.28,1.77,2.65
U926,C,11,H,4,10,100.1,110.24,64.45,1.85,4.29
U926,C,11,H,4,15,100.15,110.29,65.11,1.9,3.66
U926,C,11,H,4,20,100.2,110.34,65.88,1.66,3.54
U926,C,11,H,4,25,100.25,110.39,64.48,1.56,3.83
U926,C,11,H,4,30,100.3,110.44,66.66,1.31,4.08
U926,C,11,H,4,35,100.35,110.49,65.07,1.35,3.94
U926,C,11,H,4,40,100.4,110.54,66.01,1.36,3.62
U926,C,11,H,4,45,100.45,110.59,66.09,1.49,3.27
U926,C,11,H,4,50,100.5,110.64,65.77,1.81,2.95
U926,C,11,H,4,55,100.55,110.69,65.84,1.97,3.54
U926,C,11,H,4,60,100.6,110.74,64.55,2.04,3.13
U926,C,11,H,4,65,100.65,110.79,64.31,1.7,2.93
U926,C,11,H,4,70,100.7,110.84,62.56,1.88,2.22
U926,C,11,H,4,75,100.75,110.89,64.45,1.81,2.86
U926,C,11,H,4,80,100.8,110.94,65.84,1.86,3.03
U926,C,11,H,4,85,100.85,110.99,65.94,1.84,3.82
U926,C,11,H,4,90,100.9,111.04,65.34,1.88,3.17
U926,C,11,H,4,95,100.95,111.09,64.27,2.26,3.84
U926,C,11,H,4,100,101,111.14,64.37,2.22,3.75
U926,C,11,H,4,105,101.05,111.19,64.75,2.31,2.85
U926,C,11,H,4,110,101.1,111.24,65.99,2.13,3.86
U926,C,11,H,4,115,101.15,111.29,65.56,2.2,3.25
U926,C,11,H,4,120,101.2,111.34,64.62,1.94,3.16
U926,C,11,H,4,125,101.25,111.39,67.64,1.58,3.47
U926,C,11,H,4,130,101.3,111.44,67.39,1.47,3.53
U926,C,11,H,4,135,101.35,111.49,67.4,1.37,4.26
U926,C,11,H,4,140,101.4,111.54,66.4,1.58,3.43
U926,C,11,H,4,145,101.45,111.59,67.42,1.35,3.89
U926,C,11,H,5,5,101.55,111.69,67.34,1.55,3.96
U926,C,11,H,5,10,101.6,111.74,65.84,1.74,3.26
U926,C,11,H,5,15,101.65,111.79,65.96,1.87,3.45
U926,C,11,H,5,20,101.7,111.84,64.83,2.12,3.83
U926,C,11,H,5,25,101.75,111.89,62.94,2.12,2.97
U926,C,11,H,5,30,101.8,111.94,61.41,2.08,2.32
U926,C,11,H,5,35,101.85,111.99,62.44,2.13,2.87
U926,C,11,H,5,40,101.9,112.04,63.15,2.07,3.45
U926,C,11,H,5,45,101.95,112.09,62.9,1.8,3
U926,C,11,H,5,50,102,112.14,61.47,1.63,1.7
U926,C,11,H,5,55,102.05,112.19,61.42,1.46,0.55
U926,C,11,H,5,60,102.1,112.24,64.2,1.93,2.58
U926,C,11,H,5,65,102.15,112.29,65.98,1.68,3.05
U926,C,11,H,5,70,102.2,112.34,66.35,1.63,3.23
U926,C,11,H,5,75,102.25,112.39,64.48,1.89,3.45
U926,C,11,H,5,80,102.3,112.44,66.43,1.75,3.22
U926,C,11,H,5,85,102.35,112.49,65.4,1.95,3.45
U926,C,11,H,5,90,102.4,112.54,65.66,1.86,3.25
U926,C,11,H,5,95,102.45,112.59,64.98,1.83,3.12
U926,C,11,H,5,100,102.5,112.64,65.8,1.64,3.55
U926,C,11,H,5,105,102.55,112.69,65.25,1.67,3.78
U926,C,11,H,5,110,102.6,112.74,66.24,1.68,3.48
U926,C,11,H,5,115,102.65,112.79,67.46,1.52,3.91
U926,C,11,H,5,120,102.7,112.84,69.13,1.42,4.07
U926,C,11,H,5,125,102.75,112.89,69.48,1.38,3.79
U926,C,11,H,5,130,102.8,112.94,70.99,1.3,4.48
U926,C,11,H,5,135,102.85,112.99,68.78,1.48,3.69
U926,C,11,H,5,140,102.9,113.04,67.55,1.84,3.64
U926,C,11,H,5,145,102.95,113.09,65.17,2.3,4.45
U926,C,11,H,6,5,103.05,113.19,65.81,2.25,3.91
U926,C,11,H,6,10,103.1,113.24,61.8,2,2.15
U926,C,11,H,6,15,103.15,113.29,63.08,1.85,2.96
U926,C,11,H,6,20,103.2,113.34,60.29,1.38,0.37
U926,C,11,H,6,25,103.25,113.39,61.73,1.51,1.59
U926,C,11,H,6,30,103.3,113.44,63,1.47,1.69
U926,C,11,H,6,35,103.35,113.49,63.98,1.52,2.5
U926,C,11,H,6,40,103.4,113.54,64,1.65,3.45
