U926S_MS_Site,U926S_MS_Hole,U926S_MS_Core,U926S_MS_Type,U926S_MS_Section,U926S_MS_Interval,U926S_MS_CSF,U926S_MS_CCSF,U926S_MS_MS
926,A,10,H,3,124,84.242,94.642,9
926,A,10,H,3,134,84.34,94.74,10
926,A,10,H,3,144,84.441,94.841,13
926,A,10,H,4,4,84.541,94.941,18
926,A,10,H,4,14,84.64,95.04,25
926,A,10,H,4,24,84.74,95.14,16
926,A,10,H,4,34,84.842,95.242,17
926,A,10,H,4,44,84.941,95.341,11
926,A,10,H,4,54,85.04,95.44,10
926,A,10,H,4,64,85.14,95.54,8
926,A,10,H,4,74,85.24,95.64,8
926,A,10,H,4,84,85.341,95.741,13
926,A,10,H,4,94,85.44,95.84,11
926,A,10,H,4,104,85.54,95.94,10
926,A,10,H,4,114,85.64,96.04,12
926,A,10,H,4,124,85.74,96.14,9
926,A,10,H,4,134,85.84,96.24,7
926,A,10,H,4,144,85.941,96.341,11
926,C,10,H,2,16,87.655,96.415,7
926,C,10,H,2,18,87.685,96.445,8
926,C,10,H,2,22,87.715,96.475,6
926,C,10,H,2,24,87.745,96.505,8
926,C,10,H,2,28,87.775,96.535,8
926,C,10,H,2,30,87.805,96.565,10
926,C,10,H,2,34,87.835,96.595,8
926,C,10,H,2,36,87.865,96.625,10
926,C,10,H,2,40,87.895,96.655,6
926,C,10,H,2,42,87.925,96.685,8
926,C,10,H,2,46,87.955,96.715,9
926,C,10,H,2,48,87.985,96.745,7
926,C,10,H,2,52,88.015,96.775,11
926,C,10,H,2,54,88.045,96.805,10
926,C,10,H,2,58,88.075,96.835,12
926,C,10,H,2,60,88.105,96.865,9
926,C,10,H,2,64,88.135,96.895,10
926,C,10,H,2,66,88.165,96.925,12
926,C,10,H,2,70,88.195,96.955,10
926,C,10,H,2,72,88.225,96.985,10
926,C,10,H,2,76,88.255,97.015,7
926,C,10,H,2,78,88.285,97.045,12
926,C,10,H,2,82,88.315,97.075,9
926,C,10,H,2,84,88.345,97.105,10
926,C,10,H,2,88,88.375,97.135,11
926,C,10,H,2,90,88.405,97.165,8
926,C,10,H,2,94,88.435,97.195,10
926,C,10,H,2,96,88.465,97.225,10
926,C,10,H,2,100,88.495,97.255,11
926,C,10,H,2,102,88.525,97.285,14
926,C,10,H,2,106,88.555,97.315,18
926,C,10,H,2,108,88.585,97.345,16
926,C,10,H,2,112,88.615,97.375,19
926,C,10,H,2,114,88.645,97.405,16
926,C,10,H,2,118,88.675,97.435,13
926,C,10,H,2,120,88.705,97.465,7
926,C,10,H,2,124,88.735,97.495,12
926,C,10,H,2,126,88.765,97.525,9
926,C,10,H,2,130,88.795,97.555,9
926,C,10,H,2,132,88.825,97.585,11
926,C,10,H,2,136,88.855,97.615,11
926,C,10,H,2,138,88.885,97.645,9
926,C,10,H,2,142,88.915,97.675,10
926,C,10,H,2,144,88.945,97.705,7
926,C,10,H,3,4,89.035,97.795,9
926,C,10,H,3,6,89.065,97.825,10
926,C,10,H,3,10,89.095,97.855,10
926,C,10,H,3,12,89.125,97.885,10
926,C,10,H,3,16,89.155,97.915,11
926,C,10,H,3,18,89.185,97.945,10
926,C,10,H,3,22,89.215,97.975,12
926,C,10,H,3,24,89.245,98.005,10
926,C,10,H,3,28,89.275,98.035,17
926,C,10,H,3,30,89.305,98.065,29
926,C,10,H,3,34,89.335,98.095,18
926,C,10,H,3,36,89.365,98.125,12
926,C,10,H,3,40,89.395,98.155,15
926,C,10,H,3,42,89.425,98.185,13
926,C,10,H,3,46,89.455,98.215,14
926,C,10,H,3,48,89.485,98.245,12
926,C,10,H,3,52,89.515,98.275,11
926,C,10,H,3,54,89.545,98.305,9
926,C,10,H,3,58,89.575,98.335,7
926,C,10,H,3,60,89.605,98.365,7
926,C,10,H,3,64,89.635,98.395,7
926,C,10,H,3,66,89.665,98.425,3
926,C,10,H,3,70,89.695,98.455,5
926,C,10,H,3,72,89.725,98.485,6
926,C,10,H,3,76,89.755,98.515,6
926,C,10,H,3,78,89.785,98.545,6
926,C,10,H,3,82,89.815,98.575,3
926,C,10,H,3,84,89.845,98.605,6
926,C,10,H,3,88,89.875,98.635,5
926,C,10,H,3,90,89.905,98.665,5
926,C,10,H,3,94,89.935,98.695,10
926,C,10,H,3,96,89.965,98.725,10
926,C,10,H,3,100,89.995,98.755,10
926,C,10,H,3,102,90.025,98.785,7
926,C,10,H,3,106,90.055,98.815,10
926,C,10,H,3,108,90.085,98.845,9
926,C,10,H,3,112,90.115,98.875,11
926,C,10,H,3,114,90.145,98.905,11
926,C,10,H,3,118,90.175,98.935,12
926,C,10,H,3,120,90.205,98.965,12
926,C,10,H,3,124,90.235,98.995,10
926,C,10,H,3,126,90.265,99.025,6
926,C,10,H,3,130,90.295,99.055,6
926,C,10,H,3,132,90.325,99.085,5
926,C,10,H,3,136,90.355,99.115,8
926,C,10,H,3,138,90.385,99.145,6
926,C,10,H,3,142,90.415,99.175,6
926,C,10,H,3,144,90.445,99.205,7
926,C,10,H,4,4,90.535,99.295,10
926,C,10,H,4,6,90.565,99.325,6
926,C,10,H,4,10,90.595,99.355,9
926,C,10,H,4,12,90.625,99.385,10
926,C,10,H,4,16,90.655,99.415,10
926,C,10,H,4,18,90.685,99.445,9
926,C,10,H,4,22,90.715,99.475,10
926,C,10,H,4,24,90.745,99.505,9
926,C,10,H,4,28,90.775,99.535,9
926,C,10,H,4,30,90.805,99.565,7
926,C,10,H,4,34,90.835,99.595,6
926,C,10,H,4,36,90.865,99.625,5
926,C,10,H,4,40,90.895,99.655,7
926,C,10,H,4,42,90.925,99.685,7
926,C,10,H,4,46,90.955,99.715,7
926,C,10,H,4,48,90.985,99.745,5
926,C,10,H,4,52,91.015,99.775,5
926,C,10,H,4,54,91.045,99.805,3
926,C,10,H,4,58,91.075,99.835,6
926,C,10,H,4,60,91.105,99.865,7
926,C,10,H,4,64,91.135,99.895,8
926,C,10,H,4,66,91.165,99.925,7
926,C,10,H,4,70,91.195,99.955,7
926,C,10,H,4,72,91.225,99.985,6
926,C,10,H,4,76,91.255,100.015,8
926,C,10,H,4,78,91.285,100.045,7
926,C,10,H,4,82,91.315,100.075,6
926,C,10,H,4,84,91.345,100.105,5
926,C,10,H,4,88,91.375,100.135,6
926,C,10,H,4,90,91.405,100.165,6
926,C,10,H,4,94,91.435,100.195,8
926,C,10,H,4,96,91.465,100.225,8
926,C,10,H,4,100,91.495,100.255,7
926,C,10,H,4,102,91.525,100.285,10
926,C,10,H,4,106,91.555,100.315,10
926,C,10,H,4,108,91.585,100.345,10
926,C,10,H,4,112,91.615,100.375,10
926,C,10,H,4,114,91.645,100.405,10
926,C,10,H,4,118,91.675,100.435,9
926,C,10,H,4,120,91.705,100.465,8
926,C,10,H,4,124,91.735,100.495,10
926,C,10,H,4,126,91.765,100.525,6
926,C,10,H,4,130,91.795,100.555,7
926,C,10,H,4,132,91.825,100.585,10
926,C,10,H,4,136,91.855,100.615,6
926,C,10,H,4,138,91.885,100.645,9
926,C,10,H,4,142,91.915,100.675,6
926,C,10,H,4,144,91.945,100.705,8
926,C,10,H,5,4,92.035,100.795,5
926,C,10,H,5,6,92.065,100.825,5
926,C,10,H,5,10,92.095,100.855,6
926,C,10,H,5,12,92.125,100.885,6
926,C,10,H,5,16,92.155,100.915,6
926,C,10,H,5,18,92.185,100.945,5
926,C,10,H,5,22,92.215,100.975,4
926,C,10,H,5,24,92.245,101.005,5
926,C,10,H,5,28,92.275,101.035,5
926,C,10,H,5,30,92.305,101.065,4
926,C,10,H,5,34,92.335,101.095,4
926,C,10,H,5,36,92.365,101.125,5
926,C,10,H,5,40,92.395,101.155,3
926,C,10,H,5,42,92.425,101.185,6
926,C,10,H,5,46,92.455,101.215,7
926,C,10,H,5,48,92.485,101.245,5
926,C,10,H,5,52,92.515,101.275,7
926,C,10,H,5,54,92.545,101.305,5
926,C,10,H,5,58,92.575,101.335,7
926,C,10,H,5,60,92.605,101.365,6
926,C,10,H,5,64,92.635,101.395,6
926,C,10,H,5,66,92.665,101.425,9
926,C,10,H,5,70,92.695,101.455,7
926,C,10,H,5,72,92.725,101.485,8
926,C,10,H,5,76,92.755,101.515,6
926,C,10,H,5,78,92.785,101.545,8
926,C,10,H,5,82,92.815,101.575,8
926,C,10,H,5,84,92.845,101.605,9
926,C,10,H,5,88,92.875,101.635,11
926,C,10,H,5,90,92.905,101.665,10
926,C,10,H,5,94,92.935,101.695,13
926,C,10,H,5,96,92.965,101.725,11
926,C,10,H,5,100,92.995,101.755,12
926,C,10,H,5,102,93.025,101.785,14
926,C,10,H,5,106,93.055,101.815,10
926,C,10,H,5,108,93.085,101.845,10
926,C,10,H,5,112,93.115,101.875,10
926,C,10,H,5,114,93.145,101.905,12
926,C,10,H,5,118,93.175,101.935,9
926,C,10,H,5,120,93.205,101.965,12
926,C,10,H,5,124,93.235,101.995,10
926,C,10,H,5,126,93.265,102.025,8
926,C,10,H,5,130,93.295,102.055,8
926,C,10,H,5,132,93.325,102.085,11
926,C,10,H,5,136,93.355,102.115,10
926,C,10,H,5,138,93.385,102.145,10
926,C,10,H,5,142,93.415,102.175,13
926,C,10,H,5,144,93.445,102.205,12
926,C,10,H,6,4,93.535,102.295,24
926,C,10,H,6,6,93.565,102.325,21
926,C,10,H,6,10,93.595,102.355,22
926,C,10,H,6,12,93.625,102.385,23
926,C,10,H,6,16,93.655,102.415,22
926,C,10,H,6,18,93.685,102.445,22
926,C,10,H,6,22,93.715,102.475,22
926,C,10,H,6,24,93.745,102.505,19
926,C,10,H,6,28,93.775,102.535,22
926,C,10,H,6,30,93.805,102.565,20
926,C,10,H,6,34,93.835,102.595,19
926,C,10,H,6,36,93.865,102.625,17
926,C,10,H,6,40,93.895,102.655,16
926,C,10,H,6,42,93.925,102.685,16
926,C,10,H,6,46,93.955,102.715,18
926,C,10,H,6,48,93.985,102.745,15
926,C,10,H,6,52,94.015,102.775,15
926,C,10,H,6,54,94.045,102.805,19
926,C,10,H,6,58,94.075,102.835,23
926,C,10,H,6,60,94.105,102.865,27
926,C,10,H,6,64,94.135,102.895,27
926,C,10,H,6,66,94.165,102.925,25
926,C,10,H,6,70,94.195,102.955,24
926,C,10,H,6,72,94.225,102.985,24
926,C,10,H,6,76,94.255,103.015,24
926,C,10,H,6,78,94.285,103.045,20
926,C,10,H,6,82,94.315,103.075,19
926,C,10,H,6,84,94.345,103.105,18
926,A,11,H,2,54,91.54,103.18,16
926,A,11,H,2,64,91.64,103.28,18
926,A,11,H,2,74,91.74,103.38,12
926,A,11,H,2,84,91.841,103.481,8
926,A,11,H,2,94,91.941,103.581,6
926,A,11,H,2,104,92.04,103.68,9
926,A,11,H,2,114,92.14,103.78,11
926,A,11,H,2,124,92.242,103.882,12
926,A,11,H,2,134,92.34,103.98,13
926,A,11,H,2,144,92.441,104.081,7
926,A,11,H,3,4,92.541,104.181,10
926,A,11,H,3,14,92.64,104.28,13
926,A,11,H,3,24,92.74,104.38,14
926,A,11,H,3,34,92.84,104.48,17
926,A,11,H,3,44,92.941,104.581,14
926,A,11,H,3,54,93.04,104.68,15
926,A,11,H,3,64,93.14,104.78,12
926,A,11,H,3,74,93.24,104.88,13
926,A,11,H,3,84,93.342,104.982,12
926,A,11,H,3,94,93.441,105.081,16
926,A,11,H,3,104,93.54,105.18,16
926,A,11,H,3,114,93.64,105.28,18
926,A,11,H,3,124,93.741,105.381,10
926,A,11,H,3,134,93.84,105.48,9
926,A,11,H,3,144,93.941,105.581,11
926,A,11,H,4,4,94.042,105.682,14
926,A,11,H,4,14,94.14,105.78,15
926,A,11,H,4,24,94.24,105.88,9
926,A,11,H,4,34,94.34,105.98,11
926,A,11,H,4,44,94.44,106.08,14
926,A,11,H,4,54,94.54,106.18,20
926,C,11,H,1,64,96.135,106.275,18
926,C,11,H,1,66,96.165,106.305,18
926,C,11,H,1,70,96.195,106.335,17
926,C,11,H,1,72,96.225,106.365,18
926,C,11,H,1,76,96.255,106.395,14
926,C,11,H,1,78,96.285,106.425,11
926,C,11,H,1,82,96.315,106.455,8
926,C,11,H,1,84,96.345,106.485,6
926,C,11,H,1,88,96.375,106.515,7
926,C,11,H,1,90,96.405,106.545,5
926,C,11,H,1,94,96.435,106.575,4
926,C,11,H,1,96,96.465,106.605,4
926,C,11,H,1,100,96.495,106.635,3
926,C,11,H,1,102,96.525,106.665,3
926,C,11,H,1,106,96.555,106.695,8
926,C,11,H,1,108,96.585,106.725,9
926,C,11,H,1,112,96.615,106.755,11
926,C,11,H,1,114,96.645,106.785,12
926,C,11,H,1,118,96.675,106.815,14
926,C,11,H,1,120,96.705,106.845,11
926,C,11,H,1,124,96.735,106.875,12
926,C,11,H,1,126,96.765,106.905,16
926,C,11,H,1,130,96.795,106.935,14
926,C,11,H,1,132,96.825,106.965,12
926,C,11,H,1,136,96.855,106.995,11
926,C,11,H,1,138,96.885,107.025,7
926,C,11,H,1,142,96.915,107.055,7
926,C,11,H,1,144,96.945,107.085,5
926,C,11,H,2,4,97.035,107.175,5
926,C,11,H,2,6,97.065,107.205,7
926,C,11,H,2,10,97.095,107.235,8
926,C,11,H,2,12,97.125,107.265,8
926,C,11,H,2,16,97.155,107.295,9
926,C,11,H,2,18,97.185,107.325,11
926,C,11,H,2,22,97.215,107.355,13
926,C,11,H,2,24,97.245,107.385,12
926,C,11,H,2,28,97.275,107.415,13
926,C,11,H,2,30,97.305,107.445,13
926,C,11,H,2,34,97.335,107.475,12
926,C,11,H,2,36,97.365,107.505,12
926,C,11,H,2,40,97.395,107.535,11
926,C,11,H,2,42,97.425,107.565,11
926,C,11,H,2,46,97.455,107.595,7
926,C,11,H,2,48,97.485,107.625,7
926,C,11,H,2,52,97.515,107.655,8
926,C,11,H,2,54,97.545,107.685,3
926,C,11,H,2,58,97.575,107.715,3
926,C,11,H,2,60,97.605,107.745,7
926,C,11,H,2,64,97.635,107.775,2
926,C,11,H,2,66,97.665,107.805,3
926,C,11,H,2,70,97.695,107.835,2
926,C,11,H,2,72,97.725,107.865,5
926,C,11,H,2,76,97.755,107.895,3
926,C,11,H,2,78,97.785,107.925,7
926,C,11,H,2,82,97.815,107.955,5
926,C,11,H,2,84,97.845,107.985,6
926,C,11,H,2,88,97.875,108.015,8
926,C,11,H,2,90,97.905,108.045,5
926,C,11,H,2,94,97.935,108.075,8
926,C,11,H,2,96,97.965,108.105,9
926,C,11,H,2,100,97.995,108.135,8
926,C,11,H,2,102,98.025,108.165,7
926,C,11,H,2,106,98.055,108.195,10
926,C,11,H,2,108,98.085,108.225,10
926,C,11,H,2,112,98.115,108.255,8
926,C,11,H,2,114,98.145,108.285,10
926,C,11,H,2,118,98.175,108.315,8
926,C,11,H,2,120,98.205,108.345,11
926,C,11,H,2,124,98.235,108.375,11
926,C,11,H,2,126,98.265,108.405,9
926,C,11,H,2,130,98.295,108.435,10
926,C,11,H,2,132,98.325,108.465,9
926,C,11,H,2,136,98.355,108.495,6
926,C,11,H,2,138,98.385,108.525,4
926,C,11,H,2,142,98.415,108.555,6
926,C,11,H,2,144,98.445,108.585,5
926,C,11,H,3,4,98.535,108.675,9
926,C,11,H,3,6,98.565,108.705,10
926,C,11,H,3,10,98.595,108.735,9
926,C,11,H,3,12,98.625,108.765,8
926,C,11,H,3,16,98.655,108.795,11
926,C,11,H,3,18,98.685,108.825,10
926,C,11,H,3,22,98.715,108.855,10
926,C,11,H,3,24,98.745,108.885,12
926,C,11,H,3,28,98.775,108.915,13
926,C,11,H,3,30,98.805,108.945,13
926,C,11,H,3,34,98.835,108.975,12
926,C,11,H,3,36,98.865,109.005,12
926,C,11,H,3,40,98.895,109.035,10
926,C,11,H,3,42,98.925,109.065,9
926,C,11,H,3,46,98.955,109.095,4
926,C,11,H,3,48,98.985,109.125,7
926,C,11,H,3,52,99.015,109.155,6
926,C,11,H,3,54,99.045,109.185,4
926,C,11,H,3,58,99.075,109.215,7
926,C,11,H,3,60,99.105,109.245,5
926,C,11,H,3,64,99.135,109.275,6
926,C,11,H,3,66,99.165,109.305,7
926,C,11,H,3,70,99.195,109.335,7
926,C,11,H,3,72,99.225,109.365,9
926,C,11,H,3,76,99.255,109.395,10
926,C,11,H,3,78,99.285,109.425,9
926,C,11,H,3,82,99.315,109.455,10
926,C,11,H,3,84,99.345,109.485,13
926,C,11,H,3,88,99.375,109.515,15
926,C,11,H,3,90,99.405,109.545,13
926,C,11,H,3,94,99.435,109.575,15
926,C,11,H,3,96,99.465,109.605,16
926,C,11,H,3,100,99.495,109.635,15
926,C,11,H,3,102,99.525,109.665,17
926,C,11,H,3,106,99.555,109.695,19
926,C,11,H,3,108,99.585,109.725,12
926,C,11,H,3,112,99.615,109.755,13
926,C,11,H,3,114,99.645,109.785,11
926,C,11,H,3,118,99.675,109.815,7
926,C,11,H,3,120,99.705,109.845,8
926,C,11,H,3,124,99.735,109.875,3
926,C,11,H,3,126,99.765,109.905,4
926,C,11,H,3,130,99.795,109.935,5
926,C,11,H,3,132,99.825,109.965,9
926,C,11,H,3,136,99.855,109.995,5
926,C,11,H,3,138,99.885,110.025,8
926,C,11,H,3,142,99.915,110.055,11
926,C,11,H,3,144,99.945,110.085,9
926,C,11,H,4,4,100.035,110.175,14
926,C,11,H,4,6,100.065,110.205,14
926,C,11,H,4,10,100.095,110.235,14
926,C,11,H,4,12,100.125,110.265,13
926,C,11,H,4,16,100.155,110.295,9
926,C,11,H,4,18,100.185,110.325,10
926,C,11,H,4,22,100.215,110.355,9
926,C,11,H,4,24,100.245,110.385,9
926,C,11,H,4,28,100.275,110.415,10
926,C,11,H,4,30,100.305,110.445,9
926,C,11,H,4,34,100.335,110.475,8
926,C,11,H,4,36,100.365,110.505,7
926,C,11,H,4,40,100.395,110.535,10
926,C,11,H,4,42,100.425,110.565,10
926,C,11,H,4,46,100.455,110.595,10
926,C,11,H,4,48,100.485,110.625,10
926,C,11,H,4,52,100.515,110.655,9
926,C,11,H,4,54,100.545,110.685,10
926,C,11,H,4,58,100.575,110.715,14
926,C,11,H,4,60,100.605,110.745,13
926,C,11,H,4,64,100.635,110.775,12
926,C,11,H,4,66,100.665,110.805,12
926,C,11,H,4,70,100.695,110.835,12
926,C,11,H,4,72,100.725,110.865,12
926,C,11,H,4,76,100.755,110.895,15
926,C,11,H,4,78,100.785,110.925,15
926,C,11,H,4,82,100.815,110.955,10
926,C,11,H,4,84,100.845,110.985,10
926,C,11,H,4,88,100.875,111.015,10
926,C,11,H,4,90,100.905,111.045,12
926,C,11,H,4,94,100.935,111.075,10
926,C,11,H,4,96,100.965,111.105,10
926,C,11,H,4,100,100.995,111.135,12
926,C,11,H,4,102,101.025,111.165,14
926,C,11,H,4,106,101.055,111.195,11
926,C,11,H,4,108,101.085,111.225,10
926,C,11,H,4,112,101.115,111.255,10
926,C,11,H,4,114,101.145,111.285,14
926,C,11,H,4,118,101.175,111.315,13
926,C,11,H,4,120,101.205,111.345,9
926,C,11,H,4,124,101.235,111.375,11
926,C,11,H,4,126,101.265,111.405,11
926,C,11,H,4,130,101.295,111.435,9
926,C,11,H,4,132,101.325,111.465,9
926,C,11,H,4,136,101.355,111.495,10
926,C,11,H,4,138,101.385,111.525,9
926,C,11,H,4,142,101.415,111.555,8
926,C,11,H,4,144,101.445,111.585,10
926,C,11,H,5,4,101.535,111.675,11
926,C,11,H,5,6,101.565,111.705,9
926,C,11,H,5,10,101.595,111.735,10
926,C,11,H,5,12,101.625,111.765,13
926,C,11,H,5,16,101.655,111.795,10
926,C,11,H,5,18,101.685,111.825,11
926,C,11,H,5,22,101.715,111.855,12
926,C,11,H,5,24,101.745,111.885,15
926,C,11,H,5,28,101.775,111.915,15
926,C,11,H,5,30,101.805,111.945,17
926,C,11,H,5,34,101.835,111.975,18
926,C,11,H,5,36,101.865,112.005,16
926,C,11,H,5,40,101.895,112.035,18
926,C,11,H,5,42,101.925,112.065,17
926,C,11,H,5,46,101.955,112.095,17
926,C,11,H,5,48,101.985,112.125,17
926,C,11,H,5,52,102.015,112.155,16
926,C,11,H,5,54,102.045,112.185,17
926,C,11,H,5,58,102.075,112.215,14
926,C,11,H,5,60,102.105,112.245,14
926,C,11,H,5,64,102.135,112.275,16
926,C,11,H,5,66,102.165,112.305,12
926,C,11,H,5,70,102.195,112.335,15
926,C,11,H,5,72,102.225,112.365,11
926,C,11,H,5,76,102.255,112.395,14
926,C,11,H,5,78,102.285,112.425,16
926,C,11,H,5,82,102.315,112.455,13
926,C,11,H,5,84,102.345,112.485,13
926,C,11,H,5,88,102.375,112.515,14
926,C,11,H,5,90,102.405,112.545,12
926,C,11,H,5,94,102.435,112.575,14
926,C,11,H,5,96,102.465,112.605,14
926,C,11,H,5,100,102.495,112.635,15
926,C,11,H,5,102,102.525,112.665,13
926,C,11,H,5,106,102.555,112.695,13
926,C,11,H,5,108,102.585,112.725,13
926,C,11,H,5,112,102.615,112.755,13
926,C,11,H,5,114,102.645,112.785,12
926,C,11,H,5,118,102.675,112.815,8
926,C,11,H,5,120,102.705,112.845,9
926,C,11,H,5,124,102.735,112.875,8
926,C,11,H,5,126,102.765,112.905,10
926,C,11,H,5,130,102.795,112.935,9
926,C,11,H,5,132,102.825,112.965,10
926,C,11,H,5,136,102.855,112.995,10
926,C,11,H,5,138,102.885,113.025,13
926,C,11,H,5,142,102.915,113.055,12
926,C,11,H,5,144,102.945,113.085,12
926,C,11,H,6,4,103.035,113.175,12
926,C,11,H,6,6,103.065,113.205,13
926,C,11,H,6,10,103.095,113.235,16
926,C,11,H,6,12,103.125,113.265,18
926,C,11,H,6,16,103.155,113.295,14
926,C,11,H,6,18,103.185,113.325,16
926,C,11,H,6,22,103.215,113.355,18
926,C,11,H,6,24,103.245,113.385,16
926,C,11,H,6,28,103.275,113.415,13
926,C,11,H,6,30,103.305,113.445,16
926,C,11,H,6,34,103.335,113.475,13
926,C,11,H,6,36,103.365,113.505,15
926,C,11,H,6,40,103.395,113.535,16
926,C,11,H,6,42,103.425,113.565,15
926,C,11,H,6,46,103.455,113.595,15
926,C,11,H,6,48,103.485,113.625,13
926,C,11,H,6,52,103.515,113.655,18
926,C,11,H,6,54,103.545,113.685,21
926,C,11,H,6,58,103.575,113.715,22
926,C,11,H,6,60,103.605,113.745,17
926,C,11,H,6,64,103.635,113.775,20
926,C,11,H,6,66,103.665,113.805,16
926,C,11,H,6,70,103.695,113.835,15
926,C,11,H,6,72,103.725,113.865,17
926,C,11,H,6,76,103.755,113.895,13
926,C,11,H,6,78,103.785,113.925,15
926,C,11,H,6,82,103.815,113.955,11
926,C,11,H,6,84,103.845,113.985,10
926,C,11,H,6,88,103.875,114.015,7
926,C,11,H,6,90,103.905,114.045,9
926,A,12,H,3,4,102.041,114.071,5.5
926,A,12,H,3,14,102.141,114.171,6.2
926,A,12,H,3,24,102.24,114.27,8.4
926,A,12,H,3,34,102.34,114.37,9.5
926,A,12,H,3,44,102.441,114.471,10.8
926,A,12,H,3,54,102.54,114.57,12.2
926,A,12,H,3,64,102.64,114.67,12.6
926,A,12,H,3,74,102.74,114.77,12.2
926,A,12,H,3,84,102.84,114.87,14.1
926,A,12,H,3,94,102.941,114.971,15.4
926,A,12,H,3,104,103.04,115.07,16.9
926,A,12,H,3,114,103.142,115.172,16.3
926,A,12,H,3,124,103.24,115.27,12.4
926,A,12,H,3,134,103.34,115.37,7.5
926,A,12,H,4,4,103.544,115.574,94
926,A,12,H,4,14,103.644,115.674,122
926,A,12,H,4,24,103.744,115.774,119
926,A,12,H,4,34,103.844,115.874,81
926,A,12,H,4,44,103.944,115.974,71
926,A,12,H,4,54,104.044,116.074,102
926,A,12,H,4,64,104.144,116.174,135
926,A,12,H,4,74,104.244,116.274,165
926,A,12,H,4,84,104.344,116.374,162
926,A,12,H,4,94,104.444,116.474,117
926,A,12,H,4,104,104.544,116.574,85
926,A,12,H,4,114,104.644,116.674,82
926,A,12,H,4,124,104.744,116.774,85
926,A,12,H,4,134,104.844,116.874,90
926,A,12,H,4,144,104.944,116.974,95
926,A,12,H,5,4,105.044,117.074,11.8
926,A,12,H,5,14,105.144,117.174,15
926,A,12,H,5,24,105.244,117.274,13.2
926,A,12,H,5,34,105.344,117.374,9.9
926,A,12,H,5,44,105.444,117.474,8.6
926,A,12,H,5,54,105.544,117.574,9.3
926,A,12,H,5,64,105.644,117.674,12.1
926,A,12,H,5,74,105.744,117.774,14
926,A,12,H,5,84,105.844,117.874,13.9
926,A,12,H,5,94,105.944,117.974,10.5
926,A,12,H,5,104,106.044,118.074,7.9
926,A,12,H,5,114,106.144,118.174,7.8
926,A,12,H,5,124,106.244,118.274,9.1
926,A,12,H,5,134,106.344,118.374,12.1
926,A,12,H,5,144,106.444,118.474,14.3
926,A,12,H,6,4,106.544,118.574,168
926,C,12,H,1,138,106.385,118.665,22
926,C,12,H,1,142,106.415,118.695,21
926,C,12,H,1,144,106.445,118.725,19
926,C,12,H,2,4,106.535,118.815,15
926,C,12,H,2,6,106.565,118.845,10
926,C,12,H,2,10,106.595,118.875,11
926,C,12,H,2,12,106.625,118.905,10
926,C,12,H,2,16,106.655,118.935,9
926,C,12,H,2,18,106.685,118.965,9
926,C,12,H,2,22,106.715,118.995,8
926,C,12,H,2,24,106.745,119.025,9
926,C,12,H,2,28,106.775,119.055,9
926,C,12,H,2,30,106.805,119.085,9
926,C,12,H,2,34,106.835,119.115,11
926,C,12,H,2,36,106.865,119.145,13
926,C,12,H,2,40,106.895,119.175,12
926,C,12,H,2,42,106.925,119.205,13
926,C,12,H,2,46,106.955,119.235,13
926,C,12,H,2,48,106.985,119.265,16
926,C,12,H,2,52,107.015,119.295,18
926,C,12,H,2,54,107.045,119.325,18
926,C,12,H,2,58,107.075,119.355,15
926,C,12,H,2,60,107.105,119.385,15
926,C,12,H,2,64,107.135,119.415,12
926,C,12,H,2,66,107.165,119.445,9
926,C,12,H,2,70,107.195,119.475,11
926,C,12,H,2,72,107.225,119.505,7
926,C,12,H,2,76,107.255,119.535,6
926,C,12,H,2,78,107.285,119.565,8
926,C,12,H,2,82,107.315,119.595,6
926,C,12,H,2,84,107.345,119.625,8
926,C,12,H,2,88,107.375,119.655,9
926,C,12,H,2,90,107.405,119.685,9
926,C,12,H,2,94,107.435,119.715,10
926,C,12,H,2,96,107.465,119.745,9
926,C,12,H,2,100,107.495,119.775,12
926,C,12,H,2,102,107.525,119.805,12
926,C,12,H,2,106,107.555,119.835,13
926,C,12,H,2,108,107.585,119.865,13
926,C,12,H,2,112,107.615,119.895,16
926,C,12,H,2,114,107.645,119.925,14
926,C,12,H,2,118,107.675,119.955,17
926,C,12,H,2,120,107.705,119.985,16
926,C,12,H,2,124,107.735,120.015,15
926,C,12,H,2,126,107.765,120.045,14
926,C,12,H,2,130,107.795,120.075,16
926,C,12,H,2,132,107.825,120.105,15
926,C,12,H,2,136,107.855,120.135,14
926,C,12,H,2,138,107.885,120.165,12
926,C,12,H,2,142,107.915,120.195,14
926,C,12,H,2,144,107.945,120.225,12
926,C,12,H,3,4,108.035,120.315,11
926,C,12,H,3,6,108.065,120.345,9
926,C,12,H,3,10,108.095,120.375,12
926,C,12,H,3,12,108.125,120.405,7
926,C,12,H,3,16,108.155,120.435,10
926,C,12,H,3,18,108.185,120.465,10
926,C,12,H,3,22,108.215,120.495,8
926,C,12,H,3,24,108.245,120.525,6
926,C,12,H,3,28,108.275,120.555,6
926,C,12,H,3,30,108.305,120.585,10
926,C,12,H,3,34,108.335,120.615,8
926,C,12,H,3,36,108.365,120.645,11
926,C,12,H,3,40,108.395,120.675,9
926,C,12,H,3,42,108.425,120.705,9
926,C,12,H,3,46,108.455,120.735,13
926,C,12,H,3,48,108.485,120.765,10
926,C,12,H,3,52,108.515,120.795,10
926,C,12,H,3,54,108.545,120.825,14
